campaignid,date,c1,c2,c3,ip,amount
3647,2017-04-19 20:09:04,6gf0j3,,,70.160.134.170,43
3635,2017-04-19 19:48:35,4dscr2eqj,,,98.18.106.87,40
23,2017-04-19 18:53:26,8js4ngq0zk,,,63.224.46.115,0.35
23,2017-04-19 18:57:07,8js4ngq0zk,,,65.101.220.203,0.35
23,2017-04-19 19:03:04,8js4ngq0zk,,,70.58.54.166,0.35
23,2017-04-19 19:03:13,8js4ngq0zk,,,174.24.63.173,0.35
23,2017-04-19 19:03:25,8js4ngq0zk,,,71.212.250.38,0.35
23,2017-04-19 19:07:59,8js4ngq0zk,,,71.212.45.80,0.35
23,2017-04-19 19:08:05,8js4ngq0zk,,,184.96.146.170,0.35
23,2017-04-19 19:08:06,8js4ngq0zk,,,65.130.254.124,0.35
23,2017-04-19 19:16:40,8js4ngq0zk,,,75.161.203.146,0.35
23,2017-04-19 19:16:40,8js4ngq0zk,,,67.6.142.75,0.35
23,2017-04-19 19:16:50,8js4ngq0zk,,,174.208.16.239,0.35
23,2017-04-19 19:23:29,8js4ngq0zk,,,97.120.93.129,0.35
23,2017-04-19 19:32:52,8js4ngq0zk,,,71.219.58.25,0.35
23,2017-04-19 19:32:55,8js4ngq0zk,,,174.26.17.115,0.35
23,2017-04-19 19:36:38,8js4ngq0zk,,,75.168.66.13,0.35
23,2017-04-19 19:48:09,2q1znt,,,50.96.146.65,0.35
23,2017-04-19 19:48:17,8js4ngq0zk,,,67.170.85.33,0.35
23,2017-04-19 19:48:18,8js4ngq0zk,,,174.17.156.250,0.35
23,2017-04-19 19:48:22,8js4ngq0zk,,,70.59.201.135,0.35
23,2017-04-19 19:48:34,8js4ngq0zk,,,67.1.60.236,0.35
23,2017-04-19 20:03:30,8js4ngq0zk,,,174.22.62.99,0.35
23,2017-04-19 20:03:33,8js4ngq0zk,,,97.120.160.1,0.35
22,2017-04-19 20:03:36,8ix9qrjp1b,,,68.172.54.92,0.26
23,2017-04-19 20:03:38,8js4ngq0zk,,,75.175.231.200,0.35
23,2017-04-19 20:03:39,8js4ngq0zk,,,97.113.24.230,0.35
23,2017-04-19 20:03:52,8js4ngq0zk,,,75.166.140.251,0.35
23,2017-04-19 20:03:54,8js4ngq0zk,,,75.171.18.98,0.35
23,2017-04-19 20:03:55,8js4ngq0zk,,,207.224.18.48,0.35
23,2017-04-19 20:12:52,8js4ngq0zk,,,72.104.76.93,0.35
23,2017-04-19 20:12:54,8js4ngq0zk,,,65.100.183.196,0.35
23,2017-04-19 20:12:55,8js4ngq0zk,,,67.1.50.170,0.35
23,2017-04-19 20:12:57,8js4ngq0zk,,,63.231.59.141,0.35
23,2017-04-19 20:13:16,8js4ngq0zk,,,97.120.177.224,0.35
23,2017-04-19 20:18:08,8js4ngq0zk,,,71.211.1.77,0.35
3647,2017-04-19 21:31:34,6gf0j3,,,68.13.216.193,43
23,2017-04-19 20:22:35,8js4ngq0zk,,,174.20.211.80,0.35
23,2017-04-19 20:22:48,2q1znt,,,75.89.236.34,0.35
23,2017-04-19 20:27:27,8js4ngq0zk,,,75.168.87.195,0.35
23,2017-04-19 20:39:05,8js4ngq0zk,,,70.56.29.111,0.35
23,2017-04-19 20:39:25,2q1znt,,,173.188.55.12,0.35
23,2017-04-19 20:42:35,8js4ngq0zk,,,75.172.69.161,0.35
23,2017-04-19 20:43:16,8js4ngq0zk,,,70.199.144.65,0.35
3647,2017-04-19 22:00:56,6gf0j3,,,70.170.66.113,43
23,2017-04-19 20:47:09,8js4ngq0zk,,,184.100.234.4,0.35
23,2017-04-19 20:47:12,8js4ngq0zk,,,67.1.190.29,0.35
23,2017-04-19 20:53:16,8js4ngq0zk,,,97.115.252.72,0.35
23,2017-04-19 20:53:18,8js4ngq0zk,,,174.16.192.132,0.35
23,2017-04-19 20:53:27,8js4ngq0zk,,,97.126.154.156,0.35
23,2017-04-19 21:04:02,2q1znt,,,75.89.226.119,0.35
23,2017-04-19 21:13:31,8js4ngq0zk,,,166.137.136.60,0.35
23,2017-04-19 21:22:54,8js4ngq0zk,,,174.26.39.222,0.35
23,2017-04-19 21:33:31,8js4ngq0zk,,,73.24.140.115,0.35
23,2017-04-19 21:33:34,8js4ngq0zk,,,172.56.15.41,0.35
23,2017-04-19 21:33:37,8js4ngq0zk,,,174.30.42.123,0.35
23,2017-04-19 21:33:39,8js4ngq0zk,,,71.219.196.17,0.35
23,2017-04-19 21:33:42,8js4ngq0zk,,,75.171.174.29,0.35
23,2017-04-19 21:37:00,8js4ngq0zk,,,73.203.64.20,0.35
23,2017-04-19 21:37:07,8js4ngq0zk,,,174.23.109.219,0.35
23,2017-04-19 21:53:11,8js4ngq0zk,,,184.97.193.227,0.35
23,2017-04-19 21:53:19,8js4ngq0zk,,,75.161.192.21,0.35
23,2017-04-19 21:53:23,8js4ngq0zk,,,65.129.49.246,0.35
23,2017-04-19 21:53:23,8js4ngq0zk,,,50.155.191.248,0.35
23,2017-04-19 22:03:04,8js4ngq0zk,,,97.121.54.138,0.35
23,2017-04-19 22:08:05,8js4ngq0zk,,,174.24.177.95,0.35
23,2017-04-19 22:12:58,8js4ngq0zk,,,24.171.136.132,0.35
23,2017-04-19 22:17:24,8js4ngq0zk,,,67.4.243.132,0.35
1454,2017-04-19 22:28:35,4tefxqnk,,,209.6.154.3,0
23,2017-04-19 22:28:42,8js4ngq0zk,,,71.218.81.48,0.35
23,2017-04-19 22:37:34,8js4ngq0zk,,,70.57.118.148,0.35
17,2017-04-19 22:37:35,5zqnfsvy,,,71.0.116.230,0.28
23,2017-04-19 22:37:37,8js4ngq0zk,,,174.19.171.100,0.35
23,2017-04-19 22:37:39,8js4ngq0zk,,,97.126.183.69,0.35
23,2017-04-19 22:42:35,8js4ngq0zk,,,71.217.200.55,0.35
23,2017-04-19 22:46:29,2q1znt,,,50.96.235.78,0.35
23,2017-04-19 22:46:36,8js4ngq0zk,,,63.224.34.30,0.35
23,2017-04-19 22:54:02,8js4ngq0zk,,,184.98.143.142,0.35
23,2017-04-19 23:01:55,2q1znt,,,71.87.207.137,0.35
23,2017-04-19 23:14:06,8js4ngq0zk,,,75.168.85.192,0.35
23,2017-04-19 23:17:30,2d6kvm1y9e,,,63.227.247.22,0.35
23,2017-04-19 23:32:18,8js4ngq0zk,,,65.129.251.151,0.35
23,2017-04-19 23:43:44,8js4ngq0zk,,,174.26.15.6,0.35
23,2017-04-19 23:43:51,8js4ngq0zk,,,67.5.82.183,0.35
23,2017-04-20 00:03:45,8js4ngq0zk,,,184.100.155.84,0.35
23,2017-04-20 00:27:40,8js4ngq0zk,,,97.113.244.106,0.35
23,2017-04-20 00:27:42,8js4ngq0zk,,,184.98.184.182,0.35
23,2017-04-20 00:32:48,8js4ngq0zk,,,174.25.38.122,0.35
23,2017-04-20 01:03:31,2q1znt,,,98.23.43.100,0.35
23,2017-04-20 01:03:36,8js4ngq0zk,,,63.152.107.192,0.35
23,2017-04-20 03:33:21,8js4ngq0zk,,,97.115.109.209,0.35
23,2017-04-20 03:47:32,8js4ngq0zk,,,216.161.217.151,0.35
23,2017-04-20 05:42:26,8js4ngq0zk,,,184.97.95.157,0.35
23,2017-04-20 05:57:32,8js4ngq0zk,,,174.28.25.163,0.35
23,2017-04-20 06:12:57,8js4ngq0zk,,,98.244.252.209,0.35
23,2017-04-20 06:38:59,8js4ngq0zk,,,184.98.12.132,0.35
23,2017-04-20 06:39:21,8js4ngq0zk,,,71.210.173.96,0.35
23,2017-04-20 07:17:53,2q1znt,,,98.18.18.159,0.35
23,2017-04-20 07:44:06,8js4ngq0zk,,,97.120.28.188,0.35
23,2017-04-20 07:44:12,8js4ngq0zk,,,70.59.163.61,0.35
23,2017-04-20 07:54:48,8js4ngq0zk,,,174.238.10.71,0.35
23,2017-04-20 07:58:02,8js4ngq0zk,,,75.173.0.126,0.35
23,2017-04-20 07:58:06,8js4ngq0zk,,,97.125.171.127,0.35
23,2017-04-20 07:58:06,8js4ngq0zk,,,107.77.83.117,0.35
23,2017-04-20 08:08:25,8js4ngq0zk,,,98.194.181.8,0.35
23,2017-04-20 08:13:14,8js4ngq0zk,,,65.102.69.225,0.35
23,2017-04-20 08:17:59,8js4ngq0zk,,,174.28.245.123,0.35
23,2017-04-20 08:23:13,8js4ngq0zk,,,166.182.81.100,0.35
3635,2017-04-20 09:19:29,4dscr2eqj,,,98.22.225.19,40
23,2017-04-20 08:43:29,8js4ngq0zk,,,63.226.98.53,0.35
23,2017-04-20 08:43:34,8js4ngq0zk,,,97.127.62.96,0.35
23,2017-04-20 08:54:34,8js4ngq0zk,,,71.212.13.66,0.35
23,2017-04-20 08:54:45,8js4ngq0zk,,,174.238.132.204,0.35
22,2017-04-20 08:54:52,17xvf20e6,,,65.188.193.242,0.26
23,2017-04-20 09:02:30,2q1znt,,,98.19.27.121,0.35
23,2017-04-20 09:09:05,2q1znt,,,75.88.103.240,0.35
23,2017-04-20 09:34:15,8js4ngq0zk,,,67.4.252.160,0.35
23,2017-04-20 09:44:41,8js4ngq0zk,,,67.2.36.57,0.35
23,2017-04-20 09:44:44,8js4ngq0zk,,,71.209.184.125,0.35
23,2017-04-20 09:48:29,8js4ngq0zk,,,70.58.155.190,0.35
23,2017-04-20 09:58:07,8js4ngq0zk,,,168.103.75.112,0.35
23,2017-04-20 10:02:03,8js4ngq0zk,,,71.223.231.6,0.35
23,2017-04-20 10:02:05,8js4ngq0zk,,,63.153.75.48,0.35
23,2017-04-20 10:09:40,8js4ngq0zk,,,71.219.46.68,0.35
23,2017-04-20 10:12:53,8js4ngq0zk,,,75.171.200.38,0.35
23,2017-04-20 10:16:45,8js4ngq0zk,,,97.120.11.9,0.35
23,2017-04-20 10:27:38,8js4ngq0zk,,,98.200.196.200,0.35
23,2017-04-20 10:27:42,8js4ngq0zk,,,174.30.54.93,0.35
22,2017-04-20 10:33:33,17xvf20e6,,,74.67.234.56,0.26
23,2017-04-20 10:54:04,8js4ngq0zk,,,65.130.223.10,0.35
23,2017-04-20 11:08:47,8js4ngq0zk,,,69.9.150.154,0.35
23,2017-04-20 11:14:23,2q1znt,,,40.134.90.225,0.35
23,2017-04-20 11:18:34,8js4ngq0zk,,,63.225.185.142,0.35
23,2017-04-20 11:26:57,8js4ngq0zk,,,184.101.35.132,0.35
23,2017-04-20 11:43:08,8js4ngq0zk,,,75.174.32.90,0.35
23,2017-04-20 11:48:33,8js4ngq0zk,,,71.35.56.11,0.35
23,2017-04-20 11:59:56,8js4ngq0zk,,,24.252.217.194,0.35
23,2017-04-20 12:08:42,8js4ngq0zk,,,75.161.245.96,0.35
23,2017-04-20 12:20:34,8js4ngq0zk,,,65.101.10.42,0.35
23,2017-04-20 12:32:57,8js4ngq0zk,,,184.98.135.169,0.35
23,2017-04-20 12:49:36,8js4ngq0zk,,,184.96.63.213,0.35
23,2017-04-20 12:52:12,8js4ngq0zk,,,97.122.212.247,0.35
23,2017-04-20 13:03:54,8js4ngq0zk,,,75.164.205.184,0.35
23,2017-04-20 13:03:57,8js4ngq0zk,,,174.28.176.91,0.35
23,2017-04-20 13:07:28,8js4ngq0zk,,,97.113.200.233,0.35
23,2017-04-20 13:20:20,8js4ngq0zk,,,174.26.16.20,0.35
23,2017-04-20 13:22:24,8js4ngq0zk,,,174.16.60.178,0.35
23,2017-04-20 13:22:25,8js4ngq0zk,,,63.155.103.122,0.35
23,2017-04-20 13:28:11,8js4ngq0zk,,,184.98.32.243,0.35
23,2017-04-20 13:33:41,8js4ngq0zk,,,96.88.31.145,0.35
23,2017-04-20 13:37:24,8js4ngq0zk,,,174.27.47.81,0.35
23,2017-04-20 13:42:57,8js4ngq0zk,,,168.103.74.123,0.35
23,2017-04-20 13:54:35,8js4ngq0zk,,,71.94.231.122,0.35
23,2017-04-20 13:55:25,8js4ngq0zk,,,70.58.119.213,0.35
17,2017-04-20 14:03:16,9s32bhrvqn,,,184.2.97.137,0.28
23,2017-04-20 14:03:38,8js4ngq0zk,,,72.24.197.138,0.35
23,2017-04-20 14:07:19,8js4ngq0zk,,,71.219.240.185,0.35
23,2017-04-20 14:24:57,2q1znt,,,173.190.47.47,0.35
23,2017-04-20 14:32:59,8js4ngq0zk,,,104.166.246.9,0.35
23,2017-04-20 14:37:36,8js4ngq0zk,,,75.163.141.171,0.35
23,2017-04-20 14:49:44,8js4ngq0zk,,,97.121.38.59,0.35
23,2017-04-20 14:50:03,8js4ngq0zk,,,174.23.178.182,0.35
23,2017-04-20 15:22:56,8js4ngq0zk,,,97.126.194.59,0.35
23,2017-04-20 15:32:30,8js4ngq0zk,,,71.36.125.17,0.35
23,2017-04-20 15:54:15,1comwstxyu,,,108.29.153.212,0.35
23,2017-04-20 16:08:32,8js4ngq0zk,,,174.238.150.104,0.35
23,2017-04-20 16:29:09,8js4ngq0zk,,,67.7.116.211,0.35
23,2017-04-20 16:49:15,8js4ngq0zk,,,65.129.170.88,0.35
23,2017-04-20 16:49:23,8js4ngq0zk,,,71.36.6.90,0.35
23,2017-04-20 17:17:56,8js4ngq0zk,,,174.238.11.146,0.35
23,2017-04-20 17:18:03,8js4ngq0zk,,,97.125.147.193,0.35
23,2017-04-20 17:27:43,8js4ngq0zk,,,70.57.229.65,0.35
23,2017-04-20 17:43:28,8js4ngq0zk,,,174.30.149.253,0.35
23,2017-04-20 17:47:38,8js4ngq0zk,,,216.128.227.29,0.35
23,2017-04-20 18:17:31,8js4ngq0zk,,,70.210.139.22,0.35
23,2017-04-20 18:48:47,8js4ngq0zk,,,73.107.155.13,0.35
23,2017-04-20 19:27:48,0227,1eatp6wub3,,168.103.118.189,0.35
23,2017-04-20 19:38:02,8js4ngq0zk,,,75.166.42.232,0.35
23,2017-04-20 20:17:18,8js4ngq0zk,,,75.166.27.115,0.35
3647,2017-04-20 21:41:31,8px5cfa6bl,,,71.211.22.23,43
24,2017-04-20 20:44:01,9kq26ayjo,,,70.198.46.153,0.28
1454,2017-04-20 20:47:22,4tefxqnk,,,208.102.25.158,0
23,2017-04-20 20:47:30,8js4ngq0zk,,,73.14.46.255,0.35
23,2017-04-20 20:57:29,8js4ngq0zk,,,47.183.146.88,0.35
23,2017-04-20 21:01:19,8js4ngq0zk,,,184.98.17.242,0.35
1454,2017-04-20 21:38:00,61cdyqusr,,,173.191.169.45,0
23,2017-04-20 22:01:23,8js4ngq0zk,,,75.173.252.47,0.35
23,2017-04-30 13:02:09,8js4ngq0zk,,,65.102.39.14,0.35
23,2017-04-20 22:37:26,8js4ngq0zk,,,65.101.78.125,0.35
23,2017-04-20 22:57:29,8js4ngq0zk,,,174.28.2.82,0.35
23,2017-04-20 23:01:54,8js4ngq0zk,,,75.172.241.173,0.35
23,2017-04-21 00:44:10,8js4ngq0zk,,,65.101.17.94,0.35
23,2017-04-21 03:37:41,2q1znt,,,98.22.150.235,0.35
23,2017-04-21 05:42:15,8js4ngq0zk,,,75.174.238.156,0.35
23,2017-04-21 08:33:04,8js4ngq0zk,,,65.129.86.126,0.35
23,2017-04-21 08:49:22,8js4ngq0zk,,,199.115.244.66,0.35
23,2017-04-21 08:49:25,8js4ngq0zk,,,98.245.47.104,0.35
23,2017-04-21 09:13:22,8js4ngq0zk,,,24.10.188.136,0.35
23,2017-04-21 09:35:50,8js4ngq0zk,,,75.166.13.177,0.35
23,2017-04-21 10:24:15,1comwstxyu,,,64.113.186.130,0.35
23,2017-04-21 10:24:28,8js4ngq0zk,,,76.76.58.242,0.35
17,2017-04-21 10:59:37,5zqnfsvy,,,72.168.176.119,0.28
23,2017-04-21 11:44:38,8js4ngq0zk,,,184.158.69.104,0.35
23,2017-04-21 11:45:56,8js4ngq0zk,,,97.123.81.131,0.35
23,2017-04-21 11:58:27,2q1znt,,,173.191.48.55,0.35
22,2017-04-21 11:58:38,4uagi0wt9d,,,68.111.225.238,0.26
23,2017-04-21 12:22:45,8js4ngq0zk,,,67.0.79.91,0.35
23,2017-04-21 13:07:23,8js4ngq0zk,,,97.118.59.139,0.35
24,2017-04-21 13:55:00,4czg9sp78,,,76.85.48.7,0.28
23,2017-04-21 14:44:21,0227,1609emdg,,64.121.134.250,0.35
23,2017-04-21 14:47:58,8js4ngq0zk,,,75.162.198.29,0.35
22,2017-04-21 15:03:01,6mkrv9,,,174.233.141.221,0.26
23,2017-04-21 15:14:22,8js4ngq0zk,,,75.161.222.14,0.35
1454,2017-04-21 15:28:57,61cdyqusr,,,173.189.53.98,0
22,2017-04-21 15:32:55,56lc2kj,,,208.102.170.159,0.26
22,2017-04-21 16:09:29,4uagi0wt9d,,,68.1.164.118,0.26
22,2017-04-21 16:10:01,5a9wqrt4k,,,107.77.75.116,0.26
23,2017-04-21 17:08:21,8js4ngq0zk,,,75.174.245.175,0.35
23,2017-04-21 17:37:33,8js4ngq0zk,,,174.29.105.219,0.35
22,2017-04-21 17:57:19,4uagi0wt9d,,,70.190.249.7,0.26
1454,2017-04-21 18:17:51,4tefxqnk,,,96.61.16.131,0
23,2017-04-21 18:27:39,8js4ngq0zk,,,75.174.156.156,0.35
23,2017-04-21 19:37:44,8js4ngq0zk,,,174.31.124.241,0.35
22,2017-04-21 19:52:07,8qgbi1zpyx,,,162.254.123.105,0.26
22,2017-04-21 19:56:55,8qgbi1zpyx,,,174.196.147.31,0.26
1454,2017-04-21 20:17:34,61cdyqusr,,,174.130.152.113,0
22,2017-04-21 20:56:51,17xvf20e6,,,74.79.105.234,0.26
24,2017-04-21 21:32:49,7mv56z8aht,,,76.1.137.226,0.28
23,2017-04-21 21:42:25,8js4ngq0zk,,,71.220.83.4,0.35
23,2017-04-21 22:53:41,8js4ngq0zk,,,172.58.23.1,0.35
23,2017-04-21 23:53:03,1comwstxyu,,,75.100.194.68,0.35
23,2017-04-22 00:52:31,8js4ngq0zk,,,174.28.189.9,0.35
23,2017-04-22 06:03:33,8js4ngq0zk,,,174.196.146.143,0.35
17,2017-04-22 07:01:48,8msqfz73,,,184.6.211.197,0.28
23,2017-04-22 08:02:42,8js4ngq0zk,,,75.168.44.151,0.35
23,2017-04-22 09:41:03,8js4ngq0zk,,,70.210.80.146,0.35
23,2017-04-22 09:41:12,8js4ngq0zk,,,97.117.27.77,0.35
23,2017-04-22 10:23:30,1comwstxyu,,,24.192.182.82,0.35
1454,2017-04-22 10:43:05,4tefxqnk,,,75.76.66.12,0
23,2017-04-22 12:34:05,8js4ngq0zk,,,174.237.135.192,0.35
1454,2017-04-22 12:49:56,4tefxqnk,,,208.58.51.202,0
17,2017-04-22 12:58:35,3lzeiwrfmq,,,68.134.194.102,0.28
23,2017-04-22 13:03:07,0227,1eatp6wub3,,97.127.13.91,0.35
23,2017-04-22 13:14:34,8js4ngq0zk,,,174.26.193.157,0.35
22,2017-04-22 13:25:08,1hzt2lyjp,,,75.118.39.225,0.26
23,2017-04-22 14:37:19,8js4ngq0zk,,,76.23.44.60,0.35
23,2017-04-22 15:22:23,8js4ngq0zk,,,66.195.188.163,0.35
23,2017-04-22 15:57:17,36efby5v,,,173.191.82.128,0.35
23,2017-04-22 17:03:52,8js4ngq0zk,,,70.56.98.108,0.35
22,2017-04-22 17:34:34,4uagi0wt9d,,,68.98.102.189,0.26
17,2017-04-22 18:14:23,3mw0no15zi,,,184.6.56.216,0.28
23,2017-04-22 18:33:19,8js4ngq0zk,,,67.6.136.71,0.35
23,2017-04-22 19:33:42,8js4ngq0zk,,,71.209.161.185,0.35
23,2017-04-22 19:47:16,8js4ngq0zk,,,216.160.121.79,0.35
23,2017-04-22 22:43:35,8js4ngq0zk,,,107.77.97.95,0.35
23,2017-04-22 23:08:58,8js4ngq0zk,,,71.211.74.185,0.35
24,2017-04-23 00:28:33,1gf02zs,,,166.181.81.9,0.28
23,2017-04-23 08:16:42,8js4ngq0zk,,,174.24.120.101,0.35
22,2017-04-23 08:43:32,56lc2kj,,,184.60.60.230,0.26
23,2017-04-23 09:52:24,0227,1609emdg,,75.118.157.252,0.35
23,2017-04-23 11:57:29,8js4ngq0zk,,,184.98.141.109,0.35
1454,2017-04-23 12:17:06,61cdyqusr,,,70.199.9.56,0
23,2017-04-23 13:32:18,2q1znt,,,98.22.166.59,0.35
22,2017-04-23 13:48:15,4uagi0wt9d,,,98.170.238.13,0.26
23,2017-04-23 14:08:49,8js4ngq0zk,,,97.121.235.119,0.35
1454,2017-04-23 14:18:12,4tefxqnk,,,174.233.5.227,0
23,2017-04-23 14:35:12,8js4ngq0zk,,,97.116.60.231,0.35
23,2017-04-23 14:53:07,2q1znt,,,98.18.131.167,0.35
23,2017-04-23 15:24:00,2d6kvm1y9e,,,216.161.137.151,0.35
23,2017-04-23 15:42:40,8js4ngq0zk,,,65.129.65.154,0.35
23,2017-04-23 16:04:15,8js4ngq0zk,,,73.229.229.66,0.35
23,2017-04-23 17:08:23,8js4ngq0zk,,,71.211.136.233,0.35
23,2017-04-23 17:16:55,8js4ngq0zk,,,184.99.97.180,0.35
23,2017-04-23 17:23:52,8js4ngq0zk,,,71.35.17.44,0.35
1454,2017-04-23 17:27:43,61cdyqusr,,,139.55.45.194,0
23,2017-04-23 18:37:41,8js4ngq0zk,,,75.168.40.135,0.35
23,2017-04-23 19:53:52,8js4ngq0zk,,,71.68.17.139,0.35
23,2017-04-23 20:34:22,8js4ngq0zk,,,75.171.33.64,0.35
23,2017-04-23 20:37:42,8js4ngq0zk,,,75.163.240.90,0.35
23,2017-04-23 21:37:39,8js4ngq0zk,,,71.209.221.65,0.35
1454,2017-04-23 21:47:23,4tefxqnk,,,72.49.206.238,0
23,2017-04-23 21:47:31,8js4ngq0zk,,,71.199.29.19,0.35
23,2017-04-23 22:18:45,8js4ngq0zk,,,75.171.189.158,0.35
17,2017-04-24 08:08:01,8msqfz73,,,72.193.195.150,0.28
24,2017-04-24 08:13:22,8eson1ruwv,,,74.217.90.250,0.28
23,2017-04-24 10:28:29,2d6kvm1y9e,,,174.26.77.137,0.35
22,2017-04-24 10:42:58,4uagi0wt9d,,,68.96.107.182,0.26
22,2017-04-24 10:54:18,17xvf20e6,,,104.13.107.197,0.26
23,2017-04-24 11:09:31,1comwstxyu,,,50.5.55.186,0.35
24,2017-04-24 11:09:31,4czg9sp78,,,74.67.191.181,0.28
23,2017-04-24 11:27:43,2d6kvm1y9e,,,65.102.27.162,0.35
23,2017-04-24 12:03:19,8js4ngq0zk,,,63.155.201.210,0.35
17,2017-04-24 14:08:13,5zqnfsvy,,,67.44.208.140,0.28
24,2017-04-24 14:43:46,09u513tj6b,,,71.72.139.177,0.28
22,2017-04-24 16:38:16,8ix9qrjp1b,,,67.238.156.43,0.26
22,2017-04-24 16:52:06,7lbdon6,,,65.35.68.182,0.26
22,2017-04-24 16:52:10,7lbdon6,,,70.92.73.168,0.26
22,2017-04-24 16:52:11,7lbdon6,,,166.137.246.122,0.26
22,2017-04-24 16:52:11,7lbdon6,,,75.186.83.107,0.26
22,2017-04-24 16:52:12,7lbdon6,,,107.77.89.49,0.26
22,2017-04-24 16:52:13,7lbdon6,,,24.163.27.28,0.26
22,2017-04-24 16:52:15,7lbdon6,,,98.26.23.95,0.26
22,2017-04-24 16:52:17,7lbdon6,,,98.2.192.240,0.26
22,2017-04-24 16:52:18,7lbdon6,,,70.94.88.49,0.26
22,2017-04-24 16:52:20,7lbdon6,,,97.32.70.154,0.26
22,2017-04-24 16:52:22,7lbdon6,,,75.87.194.105,0.26
22,2017-04-24 16:52:24,7lbdon6,,,70.195.135.242,0.26
22,2017-04-24 16:52:25,7lbdon6,,,98.4.248.167,0.26
22,2017-04-24 16:52:27,7lbdon6,,,75.182.121.69,0.26
22,2017-04-24 16:52:27,7lbdon6,,,99.16.148.101,0.26
22,2017-04-24 16:52:29,7lbdon6,,,173.169.77.0,0.26
22,2017-04-24 16:52:31,7lbdon6,,,24.166.240.148,0.26
22,2017-04-24 16:52:32,7lbdon6,,,174.101.72.134,0.26
22,2017-04-24 16:52:34,7lbdon6,,,173.94.101.27,0.26
22,2017-04-25 06:03:19,7lbdon6,,,76.84.198.220,0.26
22,2017-04-24 16:52:34,7lbdon6,,,172.72.240.67,0.26
22,2017-04-24 16:52:36,7lbdon6,,,107.77.104.84,0.26
22,2017-04-24 16:52:38,7lbdon6,,,74.74.85.162,0.26
22,2017-04-24 16:58:41,7lbdon6,,,67.243.52.58,0.26
22,2017-04-24 16:58:41,7lbdon6,,,173.89.245.28,0.26
22,2017-04-24 16:58:42,7lbdon6,,,65.27.216.153,0.26
22,2017-04-24 16:58:43,7lbdon6,,,66.61.82.247,0.26
22,2017-04-24 16:58:43,7lbdon6,,,67.249.100.240,0.26
22,2017-04-24 16:58:43,7lbdon6,,,24.29.86.150,0.26
22,2017-04-24 16:58:44,7lbdon6,,,24.172.206.230,0.26
22,2017-04-24 16:58:45,7lbdon6,,,68.200.126.51,0.26
22,2017-04-24 16:58:45,7lbdon6,,,104.230.16.47,0.26
22,2017-04-24 16:58:45,7lbdon6,,,173.94.173.75,0.26
22,2017-04-24 16:58:46,7lbdon6,,,66.26.255.160,0.26
22,2017-04-24 16:58:46,7lbdon6,,,74.67.212.20,0.26
22,2017-04-24 16:58:48,7lbdon6,,,73.156.240.29,0.26
22,2017-04-24 16:58:48,7lbdon6,,,174.96.19.8,0.26
22,2017-04-24 16:58:50,7lbdon6,,,70.121.246.20,0.26
22,2017-04-24 16:58:52,7lbdon6,,,45.47.47.116,0.26
22,2017-04-24 16:58:52,7lbdon6,,,74.65.72.58,0.26
22,2017-04-24 16:58:52,7lbdon6,,,174.96.97.154,0.26
22,2017-04-24 16:58:53,7lbdon6,,,72.178.200.210,0.26
22,2017-04-24 16:58:54,7lbdon6,,,142.129.162.240,0.26
22,2017-04-24 16:58:54,7lbdon6,,,172.251.210.82,0.26
22,2017-04-24 16:58:55,7lbdon6,,,72.132.131.201,0.26
22,2017-04-24 16:58:55,7lbdon6,,,24.161.120.102,0.26
22,2017-04-24 16:58:56,7lbdon6,,,66.87.133.46,0.26
22,2017-04-24 16:58:56,7lbdon6,,,75.87.131.221,0.26
22,2017-04-24 16:58:57,7lbdon6,,,65.184.187.122,0.26
22,2017-04-24 16:58:57,7lbdon6,,,67.248.214.59,0.26
22,2017-04-24 16:58:58,7lbdon6,,,65.35.76.59,0.26
22,2017-04-24 16:58:59,7lbdon6,,,174.227.6.218,0.26
22,2017-04-24 16:58:59,7lbdon6,,,65.29.104.69,0.26
22,2017-04-24 16:59:00,7lbdon6,,,45.47.160.205,0.26
22,2017-04-24 16:59:01,7lbdon6,,,174.105.211.249,0.26
22,2017-04-24 16:59:01,7lbdon6,,,64.73.236.211,0.26
22,2017-04-24 16:59:02,7lbdon6,,,67.249.34.75,0.26
22,2017-04-24 16:59:02,7lbdon6,,,70.211.140.50,0.26
22,2017-04-24 16:59:03,7lbdon6,,,104.230.229.240,0.26
22,2017-04-24 16:59:04,7lbdon6,,,76.179.49.106,0.26
22,2017-04-24 16:59:04,7lbdon6,,,72.128.210.21,0.26
22,2017-04-24 16:59:05,7lbdon6,,,174.97.161.97,0.26
22,2017-04-24 16:59:07,7lbdon6,,,45.51.184.86,0.26
22,2017-04-24 16:59:08,7lbdon6,,,173.88.11.179,0.26
22,2017-04-24 16:59:09,7lbdon6,,,98.5.245.45,0.26
22,2017-04-24 16:59:09,7lbdon6,,,107.12.31.217,0.26
22,2017-04-24 16:59:09,7lbdon6,,,45.46.179.34,0.26
22,2017-04-24 16:59:10,7lbdon6,,,107.77.106.29,0.26
22,2017-04-24 16:59:12,7lbdon6,,,70.211.142.217,0.26
22,2017-04-24 16:59:12,7lbdon6,,,74.135.42.97,0.26
22,2017-04-24 16:59:12,7lbdon6,,,72.182.3.143,0.26
22,2017-04-24 16:59:12,7lbdon6,,,70.93.123.215,0.26
22,2017-04-24 16:59:12,7lbdon6,,,74.217.90.250,0.26
